movie_id,movie_title,book_title,imdb_no,usable,isbn,oclc,imdb_title,imdb_actors,imdb_writers,imdb_genres,imdb_year,imdb_rated,imdb_released,imdb_runtime,imdb_imdbrating,imdb_imdbvotes,metadata_updated,book_id,budget,gross_usa,cumulative_worldwide_gross,opening_weekend_usa
m_9781558801196_1801693_tt0086250,Scarface,Scarface_(novel),tt0086250,True,9781558801196,1801693,Scarface,"['al pacino', 'steven bauer', 'michelle pfeiffer', 'mary elizabeth mastrantonio']",['oliver stone'],"['crime', 'drama']",1983,R,09 Dec 1983,170 min,8.3,"666,883",True,b_9781558801196_1801693,25000000,45598982,65884703,4597536
m_9780670315413__tt0087262,Firestarter,Firestarter_(novel),tt0087262,True,9780670315413,,Firestarter,"['david keith', 'drew barrymore', 'freddie jones', 'heather locklear']","['stephen king', 'stanley mann']","['action', 'horror', 'sci-fi', 'thriller']",1984,R,11 May 1984,114 min,6.0,"26,994",True,b_9780670315413_,15000000,15100000,,
m_3522128001_7460007_tt0088323,The NeverEnding Story,The NeverEnding Story,tt0088323,True,3522128001,7460007,The NeverEnding Story,"['barret oliver', 'gerald mcraney', 'chris eastman', 'darryl cooksey']","['wolfgang petersen', 'herman weigel', 'michael ende', 'robert easton']","['adventure', 'drama', 'family', 'fantasy']",1984,PG,20 Jul 1984,102 min,7.4,"118,837",True,b_3522128001_7460007,27000000,20158808,100000000,4325823
m_0151191530_8221433_tt0088939,The Color Purple,The Color Purple,tt0088939,True,0151191530,8221433,The Color Purple,"['danny glover', 'whoopi goldberg', 'margaret avery', 'oprah winfrey']","['menno meyjes', 'alice walker']",['drama'],1985,PG-13,07 Feb 1986,154 min,7.8,"71,700",True,b_0151191530_8221433,15000000,98467863,146292009,1710333
m_9780151446476__tt0091605,The Name of the Rose,The Name of the Rose,tt0091605,True,9780151446476,,The Name of the Rose,"['sean connery', 'christian slater', 'helmut qualtinger', 'elya baskin']","['umberto eco', 'andrew birkin', 'gérard brach', 'howard franklin', 'alain godard']","['crime', 'drama', 'mystery', 'thriller']",1986,R,24 Sep 1986,130 min,7.8,"94,486",True,b_9780151446476_,N/A,7153487,77200000,494571
m_0575034831_260149687_tt0092965,Empire of the Sun,Empire of the Sun,tt0092965,True,0575034831,260149687,Empire of the Sun,"['christian bale', 'john malkovich', 'miranda richardson', 'nigel havers']","['tom stoppard', 'j.g. ballard']","['drama', 'history', 'war']",1987,PG,25 Dec 1987,153 min,7.8,"105,858",True,b_0575034831_260149687,35000000,22238696,66700000,1314509
m_0671825313_21616361_tt0093036,Flowers in the Attic,Flowers in the Attic,tt0093036,True,0671825313,21616361,Flowers in the Attic,"['louise fletcher', 'victoria tennant', 'kristy swanson', 'jeb stuart adams']","['virginia c. andrews', 'jeffrey bloom']","['drama', 'mystery', 'thriller']",1987,PG-13,20 Nov 1987,93 min,5.7,"8,652",True,b_0671825313_21616361,,15151736,,
m_0345418263_53223777_tt0093779,The Princess Bride,The Princess Bride_(novel),tt0093779,True,0345418263,53223777,The Princess Bride,"['cary elwes', 'mandy patinkin', 'chris sarandon', 'christopher guest']","['william goldman', 'william goldman']","['adventure', 'family', 'fantasy', 'romance']",1987,PG,09 Oct 1987,98 min,8.1,"359,087",True,b_0345418263_53223777,16000000,30857814,,206243
m__7207376_tt0094500,"The Lion, the Witch, & the Wardrobe","The Lion, the Witch, & the Wardrobe",tt0094500,True,,7207376,"The Lion, the Witch, & the Wardrobe","['richard dempsey', 'sophie cook', 'jonathan r. scott', 'sophie wilcox']",['n/a'],"['adventure', 'family', 'fantasy']",1988–,UNRATED,13 Nov 1988,171 min,7.3,"5,005",True,b__7207376,,,,
m_0671504207_11812426_tt0096639,Lonesome Dove,Lonesome Dove,tt0096639,True,0671504207,11812426,Lonesome Dove,"['robert duvall', 'tommy lee jones', 'danny glover', 'diane lane']",['n/a'],"['adventure', 'drama', 'western']",1989,TV-14,05 Feb 1989,384 min,8.7,"18,660",True,b_0671504207_11812426,,,,
m_9780385182447__tt0098084,Pet Sematary,Pet Sematary,tt0098084,True,9780385182447,,Pet Sematary,"['dale midkiff', 'fred gwynne', 'denise crosby', 'brad greenquist']","['stephen king', 'stephen king']","['horror', 'thriller']",1989,R,21 Apr 1989,103 min,6.6,"84,699",True,b_9780385182447_,11500000,57469179,,12046179
m_0870212850__tt0099810,The Hunt for Red October,The Hunt for Red October,tt0099810,True,0870212850,,The Hunt for Red October,"['sean connery', 'alec baldwin', 'scott glenn', 'sam neill']","['tom clancy', 'larry ferguson', 'donald e. stewart']","['action', 'adventure', 'thriller']",1990,PG,02 Mar 1990,135 min,7.6,"164,963",True,b_0870212850_,30000000,122012643,200512643,17161835
m_0571056865_47677622_tt0100054,Lord of the Flies,Lord of the Flies,tt0100054,True,0571056865,47677622,Lord of the Flies,"['balthazar getty', 'chris furrh', 'danuel pipoly', 'james badge dale']","['william golding', 'jay presson allen']","['adventure', 'drama', 'thriller']",1990,R,16 Mar 1990,90 min,6.4,"25,953",True,b_0571056865_47677622,,13985225,,
m_9780670813643__tt0100157,Misery,Misery_(novel),tt0100157,True,9780670813643,,Misery,"['james caan', 'kathy bates', 'richard farnsworth', 'frances sternhagen']","['stephen king', 'william goldman']","['drama', 'thriller']",1990,R,30 Nov 1990,107 min,7.8,"164,615",True,b_9780670813643_,20000000,61276872,,10076834
m__15698188_tt0100361,The Phantom of the Opera,The Phantom of the Opera,tt0100361,True,,15698188,The Phantom of the Opera,"['burt lancaster', 'adam storke', 'teri polo', 'charles dance']",['n/a'],"['drama', 'music', 'mystery', 'romance', 'thriller']",1990–,N/A,18 Mar 1990,168 min,7.5,"1,375",True,b__15698188,10000000,,,
m_0312022824_18049053_tt0102926,The Silence of the Lambs,The Silence of the Lambs_(novel),tt0102926,True,0312022824,18049053,The Silence of the Lambs,"['jodie foster', 'lawrence a. bonney', 'kasi lemmons', 'lawrence t. wrentz']","['thomas harris', 'ted tally']","['crime', 'drama', 'thriller']",1991,R,14 Feb 1991,118 min,8.6,"1,137,744",True,b_0312022824_18049053,19000000,130742922,272742922,13766814
m__1447002_tt0103874,Dracula,Dracula,tt0103874,True,,1447002,Bram Stoker's Dracula,"['gary oldman', 'winona ryder', 'anthony hopkins', 'keanu reeves']","['bram stoker', 'james v. hart']",['horror'],1992,R,13 Nov 1992,128 min,7.5,"173,429",True,b__1447002,40000000,82522790,215862692,30521679
m_0312009941_16130075_tt0106273,And the Band Played On,And the Band Played On,tt0106273,True,0312009941,16130075,And the Band Played On,"['matthew modine', 'alan alda', 'patrick bauchau', 'nathalie baye']","['randy shilts', 'arnold schulman']","['drama', 'history']",1993,PG-13,11 Sep 1993,141 min,7.8,"8,775",True,b_0312009941_16130075,8000000,,,
m_0385416342_22108726_tt0106918,The Firm,The Firm_(novel),tt0106918,True,0385416342,22108726,The Firm,"['tom cruise', 'jeanne tripplehorn', 'gene hackman', 'hal holbrook']","['john grisham', 'david rabe', 'robert towne', 'david rayfiel']","['drama', 'mystery', 'thriller']",1993,R,30 Jun 1993,154 min,6.8,"106,246",True,b_0385416342_22108726,42000000,158348367,270248367,25400000
m_0394588169_22511027_tt0107290,Jurassic Park,Jurassic Park_(novel),tt0107290,True,0394588169,22511027,Jurassic Park,"['sam neill', 'laura dern', 'jeff goldblum', 'richard attenborough']","['michael crichton', 'michael crichton', 'david koepp']","['adventure', 'sci-fi', 'thriller']",1993,PG-13,11 Jun 1993,127 min,8.1,"784,720",True,b_0394588169_22511027,63000000,402453882,1029153882,50159460
m_0385231342__tt0109830,Forrest Gump,Forrest Gump_(novel),tt0109830,True,0385231342,,Forrest Gump,"['tom hanks', 'rebecca williams', 'sally field', 'michael conner humphreys']","['winston groom', 'eric roth']","['drama', 'romance']",1994,PG-13,06 Jul 1994,142 min,8.8,"1,622,006",True,b_0385231342_,55000000,330252182,677945399,24450602
m_0394513924_6602970_tt0112715,Congo,Congo_(novel),tt0112715,True,0394513924,6602970,Congo,"['laura linney', 'dylan walsh', 'ernie hudson', 'tim curry']","['michael crichton', 'john patrick shanley']","['action', 'adventure', 'mystery', 'sci-fi']",1995,PG-13,09 Jun 1995,109 min,5.1,"39,342",True,b_0394513924_6602970,50000000,81022101,152022101,24642539
m_0395304482_7196761_tt0113497,Jumanji,Jumanji_(book),tt0113497,True,0395304482,7196761,Jumanji,"['robin williams', 'jonathan hyde', 'kirsten dunst', 'bradley pierce']","['jonathan hensleigh', 'greg taylor', 'jim strain', 'greg taylor', 'jim strain', 'chris van allsburg', 'chris van allsburg']","['adventure', 'comedy', 'family', 'fantasy']",1995,PG,15 Dec 1995,104 min,7.0,"270,549",True,b_0395304482_7196761,50000000,100475249,262797249,11084370
m__44961362_tt0114388,Sense and Sensibility,Sense and Sensibility,tt0114388,True,,44961362,Sense and Sensibility,"['james fleet', 'tom wilkinson', 'harriet walter', 'kate winslet']","['jane austen', 'emma thompson']","['drama', 'romance']",1995,PG,26 Jan 1996,136 min,7.7,"92,245",True,b__44961362,16000000,43182776,135000000,
m_0452269563__tt0115097,Andersonville,Andersonville_(novel),tt0115097,True,0452269563,,Andersonville,"['jarrod emick', 'frederic forrest', 'ted marcoux', 'carmen argenziano']",['david w. rintels'],"['drama', 'history', 'war']",1996,N/A,03 Mar 1996,167 min,7.5,"1,594",True,b_0452269563_,,,,
m__3163777_tt0116684,Jane Eyre,Jane Eyre,tt0116684,True,,3163777,Jane Eyre,"['anna paquin', 'nic knight', 'nicola howard', 'sasha graff']","['charlotte brontë', 'hugh whitemore', 'franco zeffirelli', 'josep llurba']","['drama', 'romance']",1996,PG,12 Apr 1996,112 min,6.8,"8,441",True,b__3163777,,5200600,,23860
m_067940211_25632732_tt0117381,Primal Fear,Primal Fear_(novel),tt0117381,True,067940211,25632732,Primal Fear,"['richard gere', 'laura linney', 'john mahoney', 'alfre woodard']","['william diehl', 'steve shagan', 'ann biderman']","['crime', 'drama', 'mystery', 'thriller']",1996,R,03 Apr 1996,129 min,7.7,"164,646",True,b_067940211_25632732,30000000,56116183,102616183,293515
m_0749396067_34832527_tt0117951,Trainspotting,Trainspotting_(novel),tt0117951,True,0749396067,34832527,Trainspotting,"['ewan mcgregor', 'ewen bremner', 'jonny lee miller', 'kevin mckidd']","['irvine welsh', 'john hodge']",['drama'],1996,R,09 Aug 1996,93 min,8.2,"590,506",True,b_0749396067_34832527,3500000,16501785,71558971,262000
m_0671812521__tt0118971,The Devil's Advocate,The Devil's Advocate_(novel),tt0118971,True,0671812521,,The Devil's Advocate,"['keanu reeves', 'al pacino', 'charlize theron', 'jeffrey jones']","['andrew neiderman', 'jonathan lemkin', 'tony gilroy']","['drama', 'mystery', 'thriller']",1997,R,17 Oct 1997,144 min,7.5,"302,478",True,b_0671812521_,57000000,60984028,152944660,12170536
m_9780385315234__tt0119314,The Horse Whisperer,The Horse Whisperer_(novel),tt0119314,True,9780385315234,,The Horse Whisperer,"['robert redford', 'kristin scott thomas', 'sam neill', 'dianne wiest']","['nick evans', 'eric roth', 'richard lagravenese']","['drama', 'romance', 'western']",1998,PG-13,15 May 1998,169 min,6.6,"36,826",True,b_9780385315234_,60000000,75383563,186883563,13685488
m_0316195464_640901_tt0119345,I Know What You Did Last Summer,I Know What You Did Last Summer_(novel),tt0119345,True,0316195464,640901,I Know What You Did Last Summer,"['jennifer love hewitt', 'sarah michelle gellar', 'ryan phillippe', 'freddie prinze jr']","['lois duncan', 'kevin williamson']","['horror', 'mystery']",1997,R,17 Oct 1997,101 min,5.7,"123,815",True,b_0316195464_640901,17000000,72586134,125586134,15818645
m_0892962933_21041119_tt0119488,L.A. Confidential,L.A. Confidential,tt0119488,True,0892962933,21041119,L.A. Confidential,"['kevin spacey', 'russell crowe', 'guy pearce', 'james cromwell']","['james ellroy', 'brian helgeland', 'curtis hanson']","['crime', 'drama', 'mystery', 'thriller']",1997,R,19 Sep 1997,138 min,8.3,"495,177",True,b_0892962933_21041119,35000000,64616940,126216940,5211198
m_0385424736_31969873_tt0119978,The Rainmaker,The Rainmaker_(novel),tt0119978,True,0385424736,31969873,The Rainmaker,"['matt damon', 'danny devito', 'claire danes', 'jon voight']","['john grisham', 'francis ford coppola', 'michael herr']","['crime', 'drama', 'thriller']",1997,PG-13,21 Nov 1997,135 min,7.1,"55,412",True,b_0385424736_31969873,40000000,45856732,,10626507
m_0679785892_41049769_tt0120669,Fear and Loathing in Las Vegas,Fear and Loathing in Las Vegas,tt0120669,True,0679785892,41049769,Fear and Loathing in Las Vegas,"['johnny depp', 'benicio del toro', 'tobey maguire', 'michael lee gogin']","['hunter s. thompson', 'terry gilliam', 'tony grisoni', 'tod davies', 'alex cox']","['adventure', 'comedy', 'drama']",1998,R,22 May 1998,118 min,7.7,"242,484",True,b_0679785892_41049769,18500000,10680275,,4335095
m__12228601_tt0120737,The Lord of the Rings: The Fellowship of the Ring,The Fellowship of the Ring,tt0120737,True,,12228601,The Lord of the Rings: The Fellowship of the Ring,"['alan howard', 'noel appleby', 'sean astin', 'sala baker']","['j.r.r. tolkien', 'fran walsh', 'philippa boyens', 'peter jackson']","['adventure', 'drama', 'fantasy']",2001,PG-13,19 Dec 2001,178 min,8.8,"1,514,088",True,b__12228601,93000000,315544750,871530324,66114741
m_9781846057151__tt0128137,The Confession,The Confession_(novel),tt0128137,True,9781846057151,,The Confession,"['ben kingsley', 'amy irving', 'ryan marsini', 'alec baldwin']","['sol yurick', 'david black']","['drama', 'thriller']",1999,R,22 Jan 1999,114 min,6.0,"2,213",True,b_9781846057151_,4000000,,,
m_0393039765_33440073_tt0137523,Fight Club,Fight Club_(novel),tt0137523,True,0393039765,33440073,Fight Club,"['edward norton', 'brad pitt', 'meat loaf', 'zach grenier']","['chuck palahniuk', 'jim uhls']",['drama'],1999,R,15 Oct 1999,139 min,8.8,"1,688,913",True,b_0393039765_33440073,63000000,37030102,71000000,11035485
m_9780679735779_22308330_tt0144084,American Psycho,American Psycho,tt0144084,True,9780679735779,22308330,American Psycho,"['christian bale', 'justin theroux', 'josh lucas', 'bill sage']","['bret easton ellis', 'mary harron', 'guinevere turner']","['crime', 'drama']",2000,R,14 Apr 2000,101 min,7.6,"432,887",True,b_9780679735779_22308330,7000000,15070285,34266564,4961015
m_0575057483_32237794_tt0146882,High Fidelity,High Fidelity_(novel),tt0146882,True,0575057483,32237794,High Fidelity,"['john cusack', 'iben hjejle', 'todd louiso', 'jack black']","['nick hornby', 'd.v. devincentis', 'steve pink', 'john cusack', 'scott rosenberg']","['comedy', 'drama', 'music', 'romance']",2000,R,31 Mar 2000,113 min,7.5,"158,652",True,b_0575057483_32237794,30000000,27277055,,6429107
m__933993_tt0167260,The Lord of the Rings: The Return of the King,The Return of the King,tt0167260,True,,933993,The Lord of the Rings: The Return of the King,"['noel appleby', 'ali astin', 'sean astin', 'david aston']","['j.r.r. tolkien', 'fran walsh', 'philippa boyens', 'peter jackson']","['adventure', 'drama', 'fantasy']",2003,PG-13,17 Dec 2003,201 min,8.9,"1,499,774",True,b__933993,94000000,377845905,1119929521,72629713
m__936070_tt0167261,The Lord of the Rings: The Two Towers,The Two Towers,tt0167261,True,,936070,The Lord of the Rings: The Two Towers,"['bruce allpress', 'sean astin', 'john bach', 'sala baker']","['j.r.r. tolkien', 'fran walsh', 'philippa boyens', 'stephen sinclair', 'peter jackson']","['adventure', 'drama', 'fantasy']",2002,PG,18 Dec 2002,179 min,8.7,"1,355,308",True,b__936070,94000000,342551365,926047111,62007528
m_0394800796_178325_tt0170016,How the Grinch Stole Christmas,How the Grinch Stole Christmas,tt0170016,True,0394800796,178325,How the Grinch Stole Christmas,"['jim carrey', 'taylor momsen', 'kelley', 'jeffrey tambor']","['dr. seuss', 'jeffrey price', 'peter s. seaman']","['comedy', 'family', 'fantasy']",2000,PG,17 Nov 2000,104 min,6.1,"183,494",True,b_0394800796_178325,123000000,260044825,345141403,55082330
m_0872235106__tt0180093,Requiem for a Dream,Requiem for a Dream_(novel),tt0180093,True,0872235106,,Requiem for a Dream,"['ellen burstyn', 'jared leto', 'jennifer connelly', 'marlon wayans']","['hubert selby jr.', 'hubert selby jr.', 'darren aronofsky']",['drama'],2000,R,15 Dec 2000,102 min,8.3,"701,468",True,b_0872235106_,4500000,3635482,7390108,64770
m__848975_tt0240510,The Four Feathers,The Four Feathers,tt0240510,True,,848975,The Four Feathers,"['wes bentley', 'mohamed bouich', 'campbell brown', 'daniel caltagirone']","['a.e.w. mason', 'michael schiffer', 'hossein amini']","['adventure', 'drama', 'romance', 'war']",2002,PG-13,20 Sep 2002,132 min,6.5,"31,034",True,b__848975,35000000,18306166,,6857879
m__18798256_tt0241025,Vanity Fair,Vanity Fair_(novel),tt0241025,True,,18798256,Vanity Fair,"['gabriel byrne', 'angelica mandy', 'roger lloyd pack', 'ruth sheen']","['matthew faulk', 'mark skeet', 'julian fellowes', 'william makepeace thackeray']",['drama'],2004,PG-13,01 Sep 2004,141 min,6.2,"19,414",True,b__18798256,23000000,16136476,3111020,6268925
m_0747532699__tt0241527,Harry Potter and the Sorcerer's Stone,Harry Potter and the Sorcerer's Stone,tt0241527,True,0747532699,,Harry Potter and the Sorcerer's Stone,"['richard harris', 'maggie smith', 'robbie coltrane', 'saunders triplets']","['j.k. rowling', 'steve kloves']","['adventure', 'family', 'fantasy']",2001,PG,16 Nov 2001,152 min,7.6,"572,463",True,b_0747532699_,125000000,317575550,974755371,90294621
m_0670880728_38884462_tt0243155,Bridget Jones's Diary,Bridget Jones's Diary,tt0243155,True,0670880728,38884462,Bridget Jones's Diary,"['renée zellweger', 'gemma jones', 'celia imrie', 'james faulkner']","['helen fielding', 'helen fielding', 'andrew davies', 'richard curtis']","['comedy', 'drama', 'romance']",2001,R,13 Apr 2001,97 min,6.7,"207,312",True,b_0670880728_38884462,25000000,71543427,281929795,10733933
m_0060292105_47228587_tt0247638,The Princess Diaries,The Princess Diaries_(novel),tt0247638,True,0060292105,47228587,The Princess Diaries,"['julie andrews', 'anne hathaway', 'hector elizondo', 'heather matarazzo']","['meg cabot', 'gina wendkos']","['comedy', 'family', 'romance']",2001,G,03 Aug 2001,111 min,6.3,"116,565",True,b_0060292105_47228587,26000000,108248956,57086197,22862269
m_0399900705_5675357_tt0258463,The Bourne Identity,The Bourne Identity_(novel),tt0258463,True,0399900705,5675357,The Bourne Identity,"['matt damon', 'franka potente', 'chris cooper', 'clive owen']","['tony gilroy', 'w. blake herron', 'robert ludlum']","['action', 'mystery', 'thriller']",2002,PG-13,14 Jun 2002,119 min,7.9,"476,118",True,b_0399900705_5675357,60000000,121661683,214034224,27118640
m_0684819066_38377745_tt0268978,A Beautiful Mind,A Beautiful Mind_(book),tt0268978,True,0684819066,38377745,A Beautiful Mind,"['russell crowe', 'ed harris', 'jennifer connelly', 'christopher plummer']","['akiva goldsman', 'sylvia nasar']","['biography', 'drama']",2001,PG-13,04 Jan 2002,135 min,8.2,"772,070",True,b_0684819066_38377745,58000000,170742341,313542341,2501096
m_0575061596_39002367_tt0276751,About a Boy,About a Boy_(novel),tt0276751,True,0575061596,39002367,About a Boy,"['hugh grant', 'nicholas hoult', 'sharon small', 'madison cook']","['nick hornby', 'peter hedges', 'chris weitz', 'paul weitz']","['comedy', 'drama', 'romance']",2002,PG-13,17 May 2002,101 min,7.1,"161,461",True,b_0575061596_39002367,30000000,41385278,130549455,8557630
m_9780743211383__tt0285531,Dreamcatcher,Dreamcatcher_(novel),tt0285531,True,9780743211383,,Dreamcatcher,"['morgan freeman', 'thomas jane', 'jason lee', 'damian lewis']","['stephen king', 'william goldman', 'lawrence kasdan']","['drama', 'horror', 'sci-fi', 'thriller']",2003,R,21 Mar 2003,134 min,5.5,"84,800",True,b_9780743211383_,68000000,33715436,75715436,15027423
m_0399116974_1975222_tt0287839,Children of Dune,Children of Dune,tt0287839,True,0399116974,1975222,Children of Dune,"['alec newman', 'julie cox', 'ian mcneice', 'steven berkoff']",['n/a'],"['adventure', 'drama', 'fantasy', 'sci-fi']",2003–,Unrated,16 Mar 2003,266 min,7.6,"11,180",True,b_0399116974_1975222,20000000,,,
m_0002240262_30814041_tt0289424,Ring,Ring_(book),tt0289424,True,0002240262,30814041,Ring,"['eun-kyung shin', 'seung-hyun lee', 'jin-young jung', 'chang-wan kim']","['dong-bin kim', 'kôji suzuki']",['horror'],1999,N/A,12 Jun 1999,108 min,6.3,"1,998",True,b_0002240262_30814041,,,1533116,
m__15698188_tt0293508,The Phantom of the Opera,The Phantom of the Opera,tt0293508,True,,15698188,The Phantom of the Opera,"['gerard butler', 'emmy rossum', 'patrick wilson', 'miranda richardson']","['gaston leroux', 'andrew lloyd webber', 'andrew lloyd webber', 'joel schumacher']","['drama', 'musical', 'romance', 'thriller']",2004,PG-13,22 Dec 2004,143 min,7.3,"109,925",True,b__15698188,70000000,51268815,103380072,4001890
m_0747538492__tt0295297,Harry Potter and the Chamber of Secrets,Harry Potter and the Chamber of Secrets,tt0295297,True,0747538492,,Harry Potter and the Chamber of Secrets,"['daniel radcliffe', 'rupert grint', 'emma watson', 'richard griffiths']","['j.k. rowling', 'steve kloves']","['adventure', 'family', 'fantasy', 'mystery']",2002,PG,15 Nov 2002,161 min,7.4,"496,019",True,b_0747538492_,100000000,261988482,878979634,88357488
m_9780007286249_310154424_tt0299658,Chicago,Chicago_(novel),tt0299658,True,9780007286249,310154424,Chicago,"['taye diggs', 'cliff saunders', 'catherine zeta-jones', 'renée zellweger']","['bill condon', 'bob fosse', 'fred ebb', 'maurine dallas watkins']","['comedy', 'crime', 'musical']",2002,PG-13,24 Jan 2003,113 min,7.2,"201,350",True,b_9780007286249_310154424,45000000,170687518,306776732,2074929
m__24724940_tt0300015,I Capture the Castle,I Capture the Castle,tt0300015,True,,24724940,I Capture the Castle,"['romola garai', 'sophie stuckey', 'bill nighy', 'helena little']","['dodie smith', 'heidi thomas']","['drama', 'romance']",2003,R,08 Aug 2003,113 min,7.0,"6,580",True,b__24724940,8000000,1174139,5403151,51970
m_0747542155__tt0304141,Harry Potter and the Prisoner of Azkaban,Harry Potter and the Prisoner of Azkaban,tt0304141,True,0747542155,,Harry Potter and the Prisoner of Azkaban,"['daniel radcliffe', 'richard griffiths', 'pam ferris', 'fiona shaw']","['j.k. rowling', 'steve kloves']","['adventure', 'family', 'fantasy', 'mystery']",2004,PG,04 Jun 2004,142 min,7.9,"491,446",True,b_0747542155_,130000000,249358727,796688549,93687367
m_0002227118_31704568_tt0311113,Master and Commander: The Far Side of the World,The Far Side of the World,tt0311113,True,0002227118,31704568,Master and Commander: The Far Side of the World,"['russell crowe', 'paul bettany', ""james d'arcy"", 'edward woodall']","[""patrick o'brian"", 'peter weir', 'john collee']","['action', 'adventure', 'drama', 'history', 'war']",2003,PG-13,14 Nov 2003,138 min,7.4,"189,658",True,b_0002227118_31704568,150000000,93927920,212011111,25105990
m_0670892963_43185907_tt0317198,Bridget Jones: The Edge of Reason,Bridget Jones: The Edge of Reason,tt0317198,True,0670892963,43185907,Bridget Jones: The Edge of Reason,"['renée zellweger', 'gemma jones', 'jim broadbent', 'james faulkner']","['helen fielding', 'andrew davies', 'helen fielding', 'richard curtis', 'adam brooks']","['comedy', 'drama', 'romance']",2004,R,19 Nov 2004,108 min,6.0,"95,856",True,b_0670892963_43185907,40000000,40226215,262520724,8684055
m_1565122178_39269578_tt0319061,Big Fish,Big Fish_(novel),tt0319061,True,1565122178,39269578,Big Fish,"['ewan mcgregor', 'albert finney', 'billy crudup', 'jessica lange']","['daniel wallace', 'john august']","['adventure', 'drama', 'fantasy', 'romance']",2003,PG-13,09 Jan 2004,125 min,8.0,"390,723",True,b_1565122178_39269578,70000000,66257002,122919055,207377
m_0688163165__tt0327056,Mystic River,Mystic River_(novel),tt0327056,True,0688163165,,Mystic River,"['sean penn', 'tim robbins', 'kevin bacon', 'laurence fishburne']","['brian helgeland', 'dennis lehane']","['crime', 'drama', 'mystery', 'thriller']",2003,R,15 Oct 2003,138 min,8.0,"389,520",True,b_0688163165_,25000000,90135191,156822020,640815
m_074754624__tt0330373,Harry Potter and the Goblet of Fire,Harry Potter and the Goblet of Fire,tt0330373,True,074754624,,Harry Potter and the Goblet of Fire,"['eric sykes', 'timothy spall', 'david tennant', 'daniel radcliffe']","['steve kloves', 'j.k. rowling']","['adventure', 'family', 'fantasy', 'mystery']",2005,PG-13,18 Nov 2005,157 min,7.7,"490,660",True,b_074754624_,150000000,290013036,896911078,102335066
m_0446520802_34321554_tt0332280,The Notebook,The Notebook_(novel),tt0332280,True,0446520802,34321554,The Notebook,"['tim ivey', 'gena rowlands', 'starletta dupois', 'james garner']","['jeremy leven', 'jan sardi', 'nicholas sparks']","['drama', 'romance']",2004,PG-13,25 Jun 2004,123 min,7.9,"476,757",True,b_0446520802_34321554,29000000,81001787,116072707,13464745
m__42623358_tt0335119,Girl with a Pearl Earring,Girl with a Pearl Earring_(novel),tt0335119,True,,42623358,Girl with a Pearl Earring,"['colin firth', 'scarlett johansson', 'tom wilkinson', 'judy parfitt']","['tracy chevalier', 'olivia hetreed']","['biography', 'drama', 'romance']",2003,PG-13,30 Jan 2004,100 min,6.9,"68,334",True,b__42623358,12000000,11634362,,89472
m_9780849976162_44914184_tt0342508,Hangman's Curse,Hangman's Curse,tt0342508,True,9780849976162,44914184,Hangman's Curse,"['david keith', 'mel harris', 'leighton meester', 'douglas smith']","['frank peretti', 'kathy mackel', 'stan foster']","['horror', 'mystery', 'thriller']",2003,PG-13,12 Sep 2003,106 min,5.0,"2,362",True,b_9780849976162_44914184,2000000,168406,,78084
m__7207376_tt0363771,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe","The Lion, the Witch and the Wardrobe",tt0363771,True,,7207376,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe","['georgie henley', 'skandar keynes', 'william moseley', 'anna popplewell']","['ann peacock', 'andrew adamson', 'christopher markus', 'stephen mcfeely', 'c.s. lewis']","['adventure', 'family', 'fantasy']",2005,PG,09 Dec 2005,143 min,6.9,"340,816",True,b__7207376,180000000,291709845,745013115,65556312
m__9318922_tt0367594,Charlie and the Chocolate Factory,Charlie and the Chocolate Factory,tt0367594,True,,9318922,Charlie and the Chocolate Factory,"['johnny depp', 'freddie highmore', 'david kelly', 'helena bonham carter']","['roald dahl', 'john august']","['adventure', 'comedy', 'family', 'fantasy', 'musical']",2005,PG,15 Jul 2005,115 min,6.6,"390,209",True,b__9318922,150000000,206459076,474968763,56178450
m_0394543963_12371273_tt0372183,The Bourne Supremacy,The Bourne Supremacy,tt0372183,True,0394543963,12371273,The Bourne Supremacy,"['matt damon', 'franka potente', 'brian cox', 'julia stiles']","['robert ludlum', 'tony gilroy']","['action', 'mystery', 'thriller']",2004,PG-13,23 Jul 2004,108 min,7.7,"407,686",True,b_0394543963_12371273,75000000,176241941,288500217,52521865
m_0747551006__tt0373889,Harry Potter and the Order of the Phoenix,Harry Potter and the Order of the Phoenix,tt0373889,True,0747551006,,Harry Potter and the Order of the Phoenix,"['daniel radcliffe', 'harry melling', 'jason boyd', 'richard macklin']","['michael goldenberg', 'j.k. rowling']","['adventure', 'family', 'fantasy', 'mystery']",2007,PG-13,11 Jul 2007,138 min,7.5,"456,415",True,b_0747551006_,150000000,292004738,939885929,77108414
m_0316666343_48495099_tt0380510,The Lovely Bones,The Lovely Bones,tt0380510,True,0316666343,48495099,The Lovely Bones,"['mark wahlberg', 'rachel weisz', 'susan sarandon', 'stanley tucci']","['fran walsh', 'philippa boyens', 'peter jackson', 'alice sebold']","['drama', 'fantasy', 'thriller']",2009,PG-13,15 Jan 2010,135 min,6.7,"145,922",True,b_0316666343_48495099,65000000,43818839,93621340,116616
